time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
2025-03-21,36.78333333333333,18.6375,0.5402083333333333,17.395833333333332,13.495833333333332,95.54166666666667,64.74839055793991
2025-03-22,38.7125,19.6875,0.5107083333333333,20.516666666666666,13.016666666666666,86.95833333333333,66.95654506437768
2025-03-23,17.526658333333334,13.2125,0.45208333333333334,22.858333333333334,13.866666666666667,84.70833333333333,53.33959227467811
2025-03-24,12.7733,10.379166666666666,0.39441666666666664,19.979166666666668,12.204166666666666,83.95833333333333,43.24652777777778
2025-03-25,22.2,15.012500000000001,0.3389583333333333,16.533333333333335,12.904166666666667,82.41666666666667,57.125
2025-03-26,30.554166666666664,16.150000000000002,0.3313333333333333,13.275,11.275,115.0,59.517167381974254
2025-03-27,88.52916666666665,27.995833333333334,0.416625,14.8375,11.158333333333333,106.375,84.42900572246066
2025-03-28,97.19166666666666,33.199999999999996,0.6637083333333333,34.5375,18.929166666666667,94.45833333333333,95.3733905579399
2025-03-29,47.92916666666667,24.40416666666667,0.6944166666666667,27.008333333333336,15.420833333333334,101.95833333333333,76.87571530758227
2025-03-30,33.97083333333334,18.783333333333335,0.5310416666666666,20.516666666666666,17.091666666666665,115.41666666666667,65.05507868383405
2025-03-31,40.74583333333333,18.991666666666667,0.616375,22.7375,15.924999999999999,91.625,65.49320457796853
2025-04-01,64.1125,27.233333333333334,0.6094583333333333,32.05416666666667,19.995833333333334,84.33333333333333,82.82546494992847
2025-04-02,44.225,25.337500000000002,0.69725,32.204166666666666,20.5875,83.0,78.83851931330473
2025-04-03,31.724999999999998,21.025000000000002,0.53,28.895833333333332,16.470833333333335,86.0,69.76931330472104
2025-04-04,27.925,17.820833333333333,0.6623333333333333,24.370833333333334,15.829166666666666,99.25,63.030937052932764
2025-04-05,14.055825,10.429166666666667,0.3697916666666667,16.233333333333334,10.883333333333333,95.20833333333333,43.454861111111114
2025-04-06,28.84081666666667,12.5375,0.35358333333333336,13.275,9.1,96.95833333333333,51.9200643776824
2025-04-07,25.820833333333336,16.183333333333334,0.40275,16.620833333333334,10.104166666666666,91.0,59.58726752503577
2025-04-08,39.5375,23.791666666666668,0.508625,23.791666666666668,14.133333333333333,77.20833333333333,75.5876251788269
2025-04-09,39.858333333333334,18.741666666666667,0.3877083333333333,17.920833333333334,12.820833333333333,79.0,64.96745350500716
2025-04-10,37.612500000000004,18.320833333333333,0.30733333333333335,16.516666666666666,12.283333333333333,78.95833333333333,64.08243919885551
2025-04-11,52.11666666666667,23.691666666666666,0.3592916666666666,13.866666666666667,11.049999999999999,85.91666666666667,75.37732474964236
2025-04-12,40.4375,18.570833333333333,0.36212500000000003,13.804166666666667,10.445833333333333,87.58333333333333,64.60819027181688
2025-04-13,31.729166666666668,16.045833333333334,0.29041666666666666,10.275,9.8125,77.625,59.29810443490702
2025-04-14,29.71666666666667,16.333333333333332,0.28695833333333337,10.425,9.120833333333334,76.54166666666667,59.90271816881259
2025-04-15,38.979166666666664,17.945833333333333,0.2805,10.616666666666667,10.095833333333333,76.41666666666667,63.29381258941345
2025-04-16,40.67916666666667,18.095833333333335,0.27695833333333336,9.7125,9.170833333333333,75.0,63.609263233190276
2025-04-17,34.34583333333333,15.525,0.277125,9.799999999999999,8.633333333333333,76.75,58.202789699570815
2025-04-18,41.63333333333333,17.3875,0.27529166666666666,9.262500000000001,9.745833333333334,93.08333333333333,62.11963519313305
2025-04-19,239.60696666666706,61.49583333333334,0.315875,10.0,10.825000000000001,107.41666666666667,154.09584650509308
2025-04-20,163.36666666666667,46.76666666666667,0.46129166666666666,15.983333333333334,12.083333333333334,95.70833333333333,128.74204355108878
2025-04-21,128.28333333333333,44.512499999999996,0.478875,20.016666666666666,16.266666666666666,98.625,123.19158291457285
2025-04-22,84.24583333333334,32.300000000000004,0.5415416666666667,19.083333333333332,15.566666666666668,96.79166666666667,93.48068669527899
2025-04-23,77.07916666666667,27.491666666666664,0.4424166666666667,16.729166666666668,12.291666666666666,90.04166666666667,83.36874105865522
2025-04-24,44.800000000000004,20.595833333333335,0.3881666666666667,14.608333333333334,11.15,94.41666666666667,68.86677396280402
2025-04-25,52.666666666666664,21.816666666666666,0.3874583333333333,13.783333333333333,11.179166666666667,89.0,71.43419170243205
2025-04-26,76.45833333333333,28.270833333333332,0.38387499999999997,21.0125,13.362499999999999,91.875,85.00733190271818
2025-04-27,67.22916666666667,27.125,0.3988333333333333,16.775,11.291666666666666,80.625,82.59763948497854
2025-04-28,41.71666666666667,20.204166666666666,0.3554583333333334,14.529166666666667,9.970833333333333,87.58333333333333,68.0430972818312
2025-04-29,20.104166666666668,13.65,0.3204166666666667,12.366666666666667,8.729166666666666,87.91666666666667,54.25965665236052
2025-04-30,24.445833333333336,14.654166666666667,0.28783333333333333,10.929166666666667,9.004166666666666,82.91666666666667,56.3714234620887
2025-05-01,26.004166666666666,15.85,0.28554166666666664,9.645833333333334,8.950000000000001,81.41666666666667,58.886266094420606
2025-05-02,27.40416666666667,16.5125,0.27191666666666664,11.166666666666666,9.866666666666667,75.58333333333333,60.27950643776824
2025-05-03,32.175000000000004,17.595833333333335,0.3383333333333333,15.987499999999999,11.970833333333333,80.25,62.55776108726753
2025-05-04,34.045833333333334,19.370833333333334,0.33699999999999997,13.5,11.066666666666668,84.16666666666667,66.29059370529328
2025-05-05,72.05416666666666,28.479166666666668,0.5647916666666667,22.02916666666667,15.654166666666667,77.625,85.44545779685265
2025-05-06,87.3875,32.800000000000004,0.4525416666666667,21.745833333333334,21.029166666666665,84.45833333333333,94.53218884120173
2025-05-07,55.38333333333333,23.05,0.3812083333333333,19.358333333333334,21.8125,70.16666666666667,74.02789699570816
2025-05-08,51.77916666666667,21.995833333333334,0.3275,16.679166666666667,16.95,56.458333333333336,71.8109799713877
2025-05-09,69.78333333333333,28.691666666666666,0.332125,15.395833333333334,18.162499999999998,65.04166666666667,85.89234620886982
2025-05-10,70.51666666666667,29.712500000000002,0.26329166666666665,11.9125,16.095833333333335,73.83333333333333,88.03916309012877
2025-05-11,82.18333333333334,36.65416666666667,0.2592083333333333,10.804166666666667,13.308333333333332,79.41666666666667,103.84191792294808
2025-05-12,63.19166666666666,25.616666666666664,0.24375,9.108333333333333,11.883333333333333,87.25,79.42560801144492
2025-05-13,38.275,20.345833333333335,0.24366666666666667,10.116666666666667,12.391666666666666,83.29166666666667,68.34102288984263
2025-05-14,46.13333333333333,22.72083333333333,0.2992916666666667,13.5875,13.416666666666666,81.08333333333333,73.33565808297568
2025-05-15,45.137499999999996,21.7375,0.31945833333333334,15.608333333333334,13.545833333333334,80.54166666666667,71.26770386266095
2025-05-16,36.170833333333334,18.783333333333335,0.27758333333333335,13.945833333333333,12.35,72.0,65.05507868383405
2025-05-17,38.5,18.4875,0.25,12.708333333333334,12.991666666666667,64.375,64.4329399141631
2025-05-18,33.4375,16.724999999999998,0.25225000000000003,11.9,14.762500000000001,61.875,60.72639484978541
2025-05-19,43.24583333333334,19.516666666666666,0.2207083333333333,10.3125,12.775,60.083333333333336,66.59728183118742
2025-05-20,74.71249999999999,23.037499999999998,0.20920833333333333,8.008333333333333,12.191666666666668,63.958333333333336,74.00160944206009
